user_id,age,gender,device,region,time_of_day,session_count,avg_purchase,reward_arm_0,reward_arm_1,reward_arm_2,reward_arm_3,reward_arm_4
391,41,M,mobile,ege,afternoon,6,73.6,0,0,0,0,0
392,46,F,tablet,marmara,afternoon,8,164.74,0,1,0,0,0
393,66,F,tablet,akdeniz,evening,10,302.74,0,0,1,0,1
394,63,F,mobile,dogu_anadolu,evening,7,176.35,0,0,0,0,1
395,70,F,desktop,marmara,afternoon,10,228.63,1,0,0,1,0
396,48,M,tablet,marmara,evening,10,121.83,0,1,1,1,1
397,52,F,desktop,karadeniz,afternoon,2,91.68,0,1,0,0,0
398,50,F,desktop,marmara,night,8,229.46,0,1,0,1,0
399,69,F,desktop,marmara,morning,8,147.52,0,0,0,0,0
400,38,F,mobile,ic_anadolu,afternoon,11,190.86,0,0,1,0,0
401,49,F,mobile,karadeniz,morning,2,113.75,0,0,1,1,1
402,40,F,mobile,karadeniz,afternoon,15,88.36,0,0,0,0,0
403,50,F,mobile,karadeniz,morning,4,108.4,1,0,0,0,0
404,20,M,desktop,ege,night,2,131.74,0,1,1,0,0
405,35,M,mobile,dogu_anadolu,morning,5,265.07,1,0,0,0,0
406,42,F,mobile,marmara,afternoon,4,230.16,0,1,1,0,0
407,59,M,mobile,ege,evening,7,159.18,0,0,1,0,0
408,48,M,tablet,ege,morning,14,173.04,0,0,1,1,0
409,20,M,mobile,marmara,evening,6,173.01,0,1,1,0,0
410,57,F,mobile,ege,evening,15,347.5,0,0,1,0,0
411,63,F,desktop,ic_anadolu,evening,7,90.93,0,1,0,0,1
412,41,F,mobile,akdeniz,morning,4,283.43,0,0,1,0,0
413,67,F,tablet,ege,morning,4,40.15,1,0,0,0,0
414,49,F,desktop,ic_anadolu,morning,6,115.86,1,0,0,1,0
415,64,M,mobile,ic_anadolu,morning,13,87.22,1,1,0,1,1
416,39,F,desktop,marmara,morning,5,161.64,0,0,0,0,0
417,40,F,mobile,ege,evening,11,348.97,1,0,1,0,0
418,19,M,mobile,marmara,afternoon,2,135.13,0,0,0,0,0
419,44,F,mobile,marmara,afternoon,12,130.16,0,0,1,0,0
420,59,M,tablet,karadeniz,afternoon,7,68.8,0,0,1,1,0
421,19,M,desktop,marmara,afternoon,2,163.29,0,0,1,0,1
422,43,M,desktop,marmara,afternoon,14,117.29,0,1,0,0,0
423,34,M,mobile,marmara,evening,11,51.74,0,0,0,1,0
424,57,F,desktop,karadeniz,morning,7,93.86,1,1,0,1,0
425,50,M,mobile,marmara,night,13,124.61,0,0,1,0,0
426,26,M,desktop,ic_anadolu,evening,3,106.64,0,0,1,0,0
427,60,M,desktop,marmara,night,6,27.86,0,0,1,1,0
428,65,F,mobile,karadeniz,morning,7,246.97,0,0,0,0,0
429,56,M,mobile,dogu_anadolu,morning,14,256.88,1,0,0,0,0
430,46,F,desktop,akdeniz,afternoon,9,251.6,0,0,0,0,0
431,59,M,desktop,karadeniz,night,13,63.08,0,0,0,0,0
432,43,F,desktop,ic_anadolu,evening,3,42.04,0,0,0,0,0
433,52,M,mobile,karadeniz,evening,2,85.01,0,0,1,0,0
434,67,M,desktop,karadeniz,morning,2,188.8,1,1,0,0,0
435,42,F,mobile,marmara,afternoon,6,500.0,0,0,0,1,0
436,41,F,mobile,akdeniz,afternoon,13,96.61,0,1,1,0,0
437,30,F,mobile,guneydogu_anadolu,afternoon,3,91.17,0,0,1,0,0
438,24,M,desktop,ege,morning,9,74.4,0,0,0,0,1
439,53,M,mobile,guneydogu_anadolu,morning,5,34.4,1,0,0,1,0
440,62,M,tablet,ic_anadolu,evening,14,143.29,0,0,0,0,0
441,37,M,desktop,akdeniz,night,13,261.48,0,0,1,0,0
442,18,M,desktop,ic_anadolu,evening,5,181.42,0,0,0,0,1
443,25,F,mobile,karadeniz,evening,3,105.35,0,0,1,0,0
444,63,F,desktop,ege,night,8,50.37,0,0,0,0,0
445,33,M,mobile,marmara,morning,15,79.33,0,0,0,0,1
446,31,F,mobile,ic_anadolu,morning,12,192.37,0,0,1,0,0
447,29,F,mobile,guneydogu_anadolu,evening,12,109.27,0,0,1,0,1
448,68,F,mobile,ic_anadolu,afternoon,14,405.25,0,0,0,0,0
449,40,F,mobile,marmara,afternoon,5,166.22,0,0,1,1,1
450,32,M,desktop,marmara,morning,5,181.11,1,0,0,1,0
451,45,F,desktop,dogu_anadolu,afternoon,7,99.49,0,0,0,1,0
452,51,M,tablet,marmara,afternoon,2,161.28,1,0,0,0,0
453,19,F,tablet,akdeniz,afternoon,3,100.12,0,0,1,1,1
454,49,F,mobile,marmara,afternoon,10,143.64,0,0,0,0,1
455,40,F,tablet,marmara,afternoon,10,210.37,1,0,0,0,0
456,39,M,desktop,ege,night,14,57.87,0,0,0,0,0
457,68,M,desktop,marmara,night,8,165.75,0,0,0,1,1
458,42,M,desktop,karadeniz,evening,3,140.26,1,0,0,1,0
459,39,M,desktop,ege,night,13,369.26,0,0,0,0,0
460,39,M,mobile,ege,morning,11,69.46,1,0,0,0,0
461,66,M,tablet,akdeniz,evening,12,118.09,0,0,0,0,0
462,69,M,mobile,dogu_anadolu,afternoon,7,85.94,0,0,0,0,0
463,59,M,mobile,ic_anadolu,evening,15,52.99,0,0,1,0,0
464,23,F,desktop,marmara,morning,11,145.84,0,0,0,0,0
465,32,M,desktop,marmara,evening,13,27.21,0,0,0,0,0
466,60,M,desktop,akdeniz,morning,2,96.94,1,1,0,1,0
467,54,M,mobile,dogu_anadolu,morning,10,99.04,0,0,0,0,0
468,50,F,mobile,ege,evening,13,86.89,0,0,0,0,1
469,25,M,tablet,marmara,evening,13,76.39,0,0,1,1,0
470,70,M,tablet,ic_anadolu,afternoon,8,38.39,0,0,1,0,0
471,61,F,desktop,ic_anadolu,evening,9,105.76,0,1,0,0,0
472,61,M,desktop,akdeniz,morning,9,251.15,0,0,0,0,0
473,22,F,mobile,marmara,evening,8,160.93,0,1,1,0,0
474,56,F,desktop,marmara,morning,4,168.6,0,0,0,0,0
475,21,F,mobile,marmara,evening,12,179.25,0,0,1,0,0
476,23,F,mobile,marmara,afternoon,14,121.17,0,0,1,0,0
477,62,M,desktop,guneydogu_anadolu,night,5,74.43,0,1,0,0,0
478,49,F,mobile,marmara,afternoon,8,319.56,0,1,0,1,0
479,69,F,mobile,ic_anadolu,afternoon,14,87.31,0,0,1,0,1
480,47,F,tablet,akdeniz,afternoon,5,235.89,0,1,0,0,0
481,64,F,desktop,ege,afternoon,12,103.05,0,1,0,1,0
482,52,F,tablet,dogu_anadolu,morning,10,66.48,0,0,0,0,0
483,57,M,mobile,ic_anadolu,evening,15,265.49,0,0,0,0,0
484,69,F,mobile,guneydogu_anadolu,afternoon,10,84.15,0,0,1,0,0
485,33,M,desktop,marmara,afternoon,5,233.97,0,1,0,0,0
486,30,M,mobile,marmara,morning,7,175.3,0,0,1,0,0
487,67,F,mobile,marmara,morning,6,108.04,0,0,0,0,0
488,59,M,mobile,marmara,evening,6,36.89,0,0,1,0,0
489,47,F,mobile,ege,evening,12,155.9,0,0,1,1,0
490,36,F,mobile,dogu_anadolu,afternoon,13,139.61,0,1,0,0,0
491,34,F,tablet,marmara,morning,11,185.13,0,0,0,0,0
492,36,F,desktop,dogu_anadolu,morning,12,276.45,0,1,1,0,0
493,45,M,mobile,akdeniz,night,8,348.18,0,0,0,1,0
494,43,M,desktop,ic_anadolu,evening,2,160.87,0,1,0,0,0
495,54,F,mobile,marmara,night,11,79.08,0,1,1,0,0
496,43,M,tablet,marmara,morning,13,232.05,1,0,0,1,0
497,70,F,desktop,dogu_anadolu,night,4,89.41,0,0,0,0,1
498,40,M,mobile,marmara,evening,11,28.97,0,1,1,0,1
499,26,F,mobile,karadeniz,night,3,105.41,0,0,1,0,0
500,29,F,desktop,ic_anadolu,morning,10,91.51,0,0,0,0,0
501,70,F,mobile,dogu_anadolu,evening,13,165.77,0,0,1,0,0
502,18,F,desktop,ic_anadolu,afternoon,8,390.93,0,0,0,0,0
503,18,M,tablet,marmara,afternoon,7,279.4,1,0,0,1,0
504,64,M,tablet,akdeniz,afternoon,3,326.7,0,0,0,0,0
505,51,F,mobile,marmara,evening,6,50.8,0,0,0,0,0
506,49,M,mobile,akdeniz,night,14,384.6,1,0,0,0,1
507,65,M,mobile,marmara,evening,15,147.9,0,1,0,0,0
508,42,M,desktop,ege,evening,4,192.34,0,0,0,0,1
509,57,F,mobile,marmara,evening,14,68.79,0,1,0,0,0
510,62,F,mobile,guneydogu_anadolu,evening,11,270.23,0,0,0,0,0
511,70,M,tablet,akdeniz,afternoon,7,112.41,1,0,0,1,0
512,18,M,mobile,dogu_anadolu,afternoon,9,81.91,0,0,0,0,0
513,33,F,mobile,marmara,evening,5,92.25,0,0,0,0,0
514,56,F,mobile,ic_anadolu,morning,8,89.65,1,0,0,0,0
515,22,F,desktop,ege,evening,1,180.23,0,0,0,0,1
516,39,M,mobile,ege,evening,14,58.64,0,0,1,1,0
517,46,M,mobile,dogu_anadolu,afternoon,10,69.63,0,0,1,0,0
518,20,F,desktop,guneydogu_anadolu,night,7,103.65,0,0,0,0,0
519,29,M,mobile,marmara,afternoon,4,43.86,0,1,0,0,0
520,43,M,mobile,guneydogu_anadolu,morning,8,233.54,0,0,1,1,0
521,33,M,mobile,ic_anadolu,afternoon,12,201.71,0,0,0,0,0
522,68,M,mobile,guneydogu_anadolu,night,12,93.2,0,0,0,0,0
523,54,M,mobile,akdeniz,night,4,120.9,0,0,0,0,0
524,39,F,mobile,guneydogu_anadolu,afternoon,15,188.31,0,0,0,0,1
525,46,M,tablet,dogu_anadolu,morning,8,88.28,0,1,0,1,1
526,31,F,desktop,marmara,afternoon,10,144.11,0,0,0,1,0
527,45,F,tablet,ege,afternoon,6,154.85,0,0,0,1,0
528,22,F,mobile,marmara,afternoon,7,275.32,0,0,0,1,1
529,64,F,mobile,akdeniz,evening,8,234.14,0,0,1,0,1
530,66,F,mobile,karadeniz,evening,4,170.84,0,0,1,0,0
531,47,F,desktop,karadeniz,evening,14,134.94,0,1,0,0,0
532,63,M,desktop,ic_anadolu,morning,11,57.17,1,0,0,0,0
533,69,F,mobile,ege,afternoon,2,264.63,0,1,0,0,1
534,22,M,mobile,marmara,evening,5,160.19,0,0,1,1,1
535,29,F,mobile,marmara,evening,7,376.72,0,0,1,0,0
536,33,M,mobile,ic_anadolu,morning,6,209.24,0,1,1,0,1
537,43,M,desktop,marmara,afternoon,6,151.27,1,1,0,0,1
538,43,F,desktop,marmara,evening,5,114.78,1,0,0,0,0
539,65,M,mobile,ege,morning,8,52.72,0,0,0,1,1
540,38,M,desktop,marmara,evening,9,159.67,1,0,0,0,0
541,56,M,mobile,marmara,afternoon,8,66.94,0,0,1,0,0
542,53,M,desktop,marmara,morning,6,432.72,1,0,0,0,0
543,50,M,mobile,guneydogu_anadolu,evening,13,82.59,0,0,1,0,1
544,47,M,desktop,marmara,morning,11,104.37,0,0,0,1,0
545,54,F,desktop,dogu_anadolu,afternoon,8,142.72,0,0,0,0,0
546,40,F,mobile,marmara,afternoon,15,131.53,0,1,0,1,0
547,27,M,mobile,dogu_anadolu,evening,6,78.16,0,0,1,0,1
548,22,F,desktop,ic_anadolu,evening,5,122.86,0,0,0,0,0
549,53,F,tablet,karadeniz,morning,10,340.5,1,1,0,0,0
550,51,F,desktop,dogu_anadolu,evening,13,163.62,0,0,1,0,0
551,69,F,mobile,ic_anadolu,morning,11,142.97,1,0,0,0,0
552,48,M,desktop,dogu_anadolu,afternoon,1,29.45,0,0,0,0,0
553,27,F,desktop,ic_anadolu,afternoon,6,155.24,0,0,1,0,0
554,36,F,mobile,ic_anadolu,evening,1,337.12,0,0,1,0,1
555,49,M,desktop,ege,morning,11,54.39,1,0,0,1,0
556,18,M,mobile,dogu_anadolu,morning,10,119.33,0,0,1,1,0
557,22,F,desktop,karadeniz,afternoon,10,112.91,0,1,1,0,0
558,62,F,mobile,marmara,morning,10,315.18,0,1,0,0,0
559,21,M,desktop,akdeniz,night,6,74.93,0,0,0,0,0
560,33,M,desktop,dogu_anadolu,morning,14,79.96,0,0,0,0,0
561,41,F,desktop,karadeniz,afternoon,9,48.9,0,0,0,0,0
562,33,F,mobile,guneydogu_anadolu,afternoon,4,134.68,0,0,0,1,0
563,19,F,mobile,marmara,afternoon,10,311.69,0,0,1,0,0
564,66,F,mobile,ege,evening,6,116.83,0,0,0,0,0
565,45,F,mobile,akdeniz,afternoon,15,88.29,1,0,0,0,1
566,49,M,mobile,marmara,morning,3,351.72,0,0,0,0,0
567,44,F,mobile,ege,evening,1,98.12,0,0,0,0,0
568,37,M,desktop,akdeniz,morning,1,148.32,1,0,0,0,0
569,41,F,desktop,marmara,evening,8,105.28,0,0,0,0,0
570,29,M,mobile,marmara,evening,3,229.6,0,0,0,0,0
571,67,M,mobile,marmara,afternoon,1,182.41,0,0,1,0,0
572,52,F,desktop,ic_anadolu,afternoon,2,75.03,1,0,0,0,0
573,50,M,mobile,ege,morning,3,223.05,0,0,0,0,0
574,50,F,mobile,marmara,evening,5,132.06,0,0,1,0,1
575,68,M,mobile,akdeniz,evening,14,278.94,0,0,1,0,1
576,60,M,desktop,marmara,morning,11,156.54,1,1,0,1,0
577,54,F,mobile,dogu_anadolu,afternoon,9,91.58,0,0,0,1,0
578,29,F,desktop,marmara,evening,7,123.74,0,0,0,1,1
579,20,F,desktop,dogu_anadolu,afternoon,12,103.64,0,0,0,0,1
580,18,M,mobile,akdeniz,morning,7,199.86,0,1,1,0,0
581,50,F,desktop,dogu_anadolu,afternoon,5,49.38,0,0,1,0,0
582,57,F,desktop,marmara,evening,14,122.95,1,0,0,0,0
583,27,F,desktop,marmara,afternoon,6,43.99,0,0,1,0,0
584,60,F,mobile,karadeniz,morning,1,157.71,0,0,1,1,0
585,61,M,desktop,marmara,evening,6,216.5,0,0,0,0,0
586,46,F,desktop,ic_anadolu,morning,13,98.81,1,0,0,0,1
587,30,M,mobile,ege,afternoon,13,117.93,0,0,1,0,1
588,29,F,mobile,ic_anadolu,evening,12,176.93,0,0,1,0,1
589,48,F,tablet,dogu_anadolu,afternoon,6,83.25,0,1,0,1,1
590,63,M,desktop,guneydogu_anadolu,evening,14,101.78,1,0,0,0,0
591,19,M,desktop,ege,afternoon,11,61.3,0,0,1,0,0
592,68,M,mobile,ege,afternoon,6,103.57,0,1,1,0,0
593,67,F,desktop,guneydogu_anadolu,evening,10,314.78,1,0,0,0,0
594,52,F,tablet,dogu_anadolu,evening,9,282.81,1,0,0,1,0
595,40,M,mobile,marmara,evening,12,85.92,0,0,0,0,1
596,34,F,desktop,akdeniz,morning,10,121.27,0,0,0,1,0
597,43,F,mobile,marmara,morning,5,219.86,0,0,0,0,0
598,25,M,desktop,guneydogu_anadolu,morning,9,115.96,1,0,0,0,1
599,46,M,tablet,marmara,night,10,79.37,0,0,1,1,1
600,43,M,tablet,akdeniz,night,15,217.26,1,1,0,0,0
601,27,M,mobile,ic_anadolu,morning,7,105.24,0,0,1,0,0
602,43,M,desktop,guneydogu_anadolu,afternoon,15,131.66,0,0,1,1,0
603,51,F,desktop,karadeniz,morning,3,114.35,0,0,0,1,0
604,68,F,desktop,marmara,night,11,63.33,1,0,0,1,0
605,58,M,desktop,akdeniz,morning,9,104.71,0,0,0,0,0
606,24,M,mobile,guneydogu_anadolu,afternoon,10,48.63,0,0,1,0,0
607,21,F,tablet,ic_anadolu,morning,7,125.74,0,0,1,0,0
608,70,F,mobile,ic_anadolu,afternoon,5,117.27,0,0,1,1,0
609,67,F,mobile,karadeniz,morning,14,57.56,0,0,0,0,0
610,62,M,mobile,ege,afternoon,13,50.31,0,0,0,0,1
611,28,F,tablet,ic_anadolu,afternoon,9,104.05,0,0,0,0,1
612,46,F,desktop,marmara,afternoon,6,360.74,0,1,0,1,0
613,53,M,mobile,ege,morning,11,59.96,0,0,0,1,0
614,42,M,mobile,dogu_anadolu,afternoon,6,156.35,0,0,0,0,0
615,38,F,mobile,marmara,evening,10,256.41,0,0,1,1,1
616,53,M,tablet,ege,evening,2,65.93,0,0,0,1,0
617,27,M,mobile,marmara,evening,14,18.2,0,0,1,0,1
618,54,F,desktop,marmara,afternoon,14,42.56,0,0,0,0,0
619,26,F,mobile,karadeniz,evening,11,46.28,0,0,1,0,1
620,41,F,desktop,ic_anadolu,afternoon,10,295.71,1,0,0,1,0
621,52,F,mobile,marmara,morning,12,85.13,0,0,0,0,0
622,66,M,mobile,akdeniz,afternoon,15,242.56,0,0,1,0,0
623,52,F,mobile,akdeniz,morning,5,68.21,1,0,0,0,0
624,65,M,tablet,marmara,morning,11,153.47,1,0,0,1,0
625,53,F,mobile,karadeniz,morning,4,72.25,1,0,1,0,0
626,35,F,desktop,ege,afternoon,7,85.62,1,0,0,1,0
627,66,M,desktop,karadeniz,afternoon,7,301.7,0,1,0,0,0
628,56,F,tablet,marmara,evening,5,145.08,0,0,0,0,0
629,49,F,desktop,ege,afternoon,5,253.19,0,0,0,1,0
630,41,F,desktop,marmara,evening,8,72.04,0,1,0,0,1
631,40,F,desktop,marmara,morning,6,171.17,0,1,0,1,0
632,49,M,mobile,dogu_anadolu,morning,1,69.68,0,1,0,1,0
633,54,F,desktop,marmara,night,11,84.09,0,0,0,0,0
634,29,M,tablet,marmara,afternoon,14,122.01,0,0,0,0,0
635,66,M,tablet,guneydogu_anadolu,evening,12,82.72,0,1,0,0,0
636,30,F,tablet,ic_anadolu,afternoon,4,36.63,0,0,1,1,0
637,40,F,desktop,marmara,afternoon,1,14.33,0,0,0,0,0
638,42,F,tablet,guneydogu_anadolu,morning,5,121.62,0,0,0,1,0
639,52,M,tablet,marmara,evening,5,54.56,0,1,0,0,0
640,58,F,tablet,karadeniz,morning,4,205.11,0,1,0,0,0
641,47,M,mobile,marmara,afternoon,15,92.41,0,1,0,0,0
642,34,F,mobile,ic_anadolu,evening,11,203.58,1,0,0,1,1
643,66,M,desktop,akdeniz,afternoon,8,183.04,1,1,0,1,0
644,37,F,tablet,marmara,night,14,50.06,0,0,1,0,0
645,65,M,desktop,ic_anadolu,morning,10,106.2,1,0,0,0,0
646,42,F,desktop,ic_anadolu,evening,14,37.24,1,1,0,0,0
647,39,F,tablet,karadeniz,afternoon,3,191.52,0,0,0,1,0
648,30,F,mobile,dogu_anadolu,morning,6,100.14,0,0,0,0,0
649,36,F,desktop,akdeniz,evening,6,142.05,0,0,0,0,0
650,66,M,tablet,akdeniz,afternoon,5,176.68,1,0,0,1,0
651,53,F,tablet,ic_anadolu,afternoon,8,101.22,0,0,0,1,0
652,29,F,desktop,ic_anadolu,night,5,500.0,0,0,1,1,0
653,58,M,tablet,ege,afternoon,8,386.34,0,0,0,1,0
654,36,F,desktop,akdeniz,evening,10,83.67,1,0,1,0,0
655,29,M,desktop,ic_anadolu,evening,15,169.7,0,0,1,0,0
656,26,M,desktop,guneydogu_anadolu,evening,10,167.69,1,0,0,1,0
657,24,F,desktop,ic_anadolu,night,14,246.62,0,0,0,0,0
658,45,M,desktop,marmara,morning,3,129.16,0,1,0,1,0
659,31,F,desktop,ic_anadolu,evening,5,53.4,0,1,1,1,0
660,48,F,tablet,karadeniz,afternoon,4,129.05,0,0,0,0,0
661,69,M,mobile,dogu_anadolu,evening,13,178.68,0,0,1,0,0
662,36,M,tablet,karadeniz,afternoon,11,33.68,0,0,1,0,1
663,64,F,mobile,dogu_anadolu,evening,7,130.75,1,0,0,0,0
664,33,M,desktop,ege,night,3,110.89,1,0,1,1,1
665,70,F,tablet,akdeniz,evening,12,257.05,0,0,0,0,0
666,22,F,tablet,karadeniz,afternoon,10,62.86,0,1,0,1,0
667,52,M,desktop,marmara,evening,4,44.86,0,0,0,0,0
668,29,F,desktop,ege,morning,11,116.47,0,0,0,0,0
669,42,F,mobile,karadeniz,morning,5,145.8,0,0,1,1,0
670,69,M,mobile,karadeniz,afternoon,5,135.47,0,0,0,0,0
671,38,M,tablet,guneydogu_anadolu,afternoon,11,117.14,1,1,1,0,0
672,53,F,desktop,guneydogu_anadolu,afternoon,15,188.19,1,0,1,0,0
673,70,M,desktop,marmara,afternoon,6,58.44,1,0,0,1,0
674,40,M,mobile,dogu_anadolu,morning,4,192.5,0,0,0,0,0
675,33,M,mobile,marmara,morning,11,48.47,0,0,0,0,1
676,56,M,desktop,ic_anadolu,morning,12,181.86,0,0,0,1,0
677,62,F,desktop,marmara,afternoon,8,135.01,0,0,1,0,0
678,70,F,mobile,ege,afternoon,4,80.83,1,1,0,0,1
679,59,F,mobile,guneydogu_anadolu,afternoon,9,210.28,0,0,1,0,0
680,56,M,desktop,marmara,morning,7,160.2,1,0,0,1,0
681,31,M,mobile,ic_anadolu,night,14,42.98,0,0,1,1,0
682,48,M,mobile,marmara,afternoon,15,35.39,0,0,0,0,0
683,22,M,tablet,marmara,morning,13,500.0,0,1,0,1,0
684,52,F,desktop,ege,morning,10,59.99,0,0,0,0,0
685,40,F,desktop,ic_anadolu,evening,11,441.48,1,0,0,1,0
686,46,F,tablet,marmara,morning,11,359.68,1,0,0,0,0
687,60,F,desktop,ege,night,2,300.63,0,0,0,0,0
688,28,F,mobile,ic_anadolu,afternoon,15,47.93,1,0,0,0,0
689,35,F,mobile,marmara,afternoon,15,85.87,0,1,1,1,0
690,64,M,desktop,ege,night,7,441.17,0,0,0,0,0
691,29,M,mobile,guneydogu_anadolu,afternoon,14,105.04,0,0,0,1,1
692,26,M,mobile,ege,night,1,142.7,0,0,0,0,0
693,27,M,mobile,ege,night,13,65.61,0,1,0,0,0
694,61,F,desktop,ic_anadolu,night,14,184.44,0,0,0,0,0
695,34,M,tablet,karadeniz,evening,2,67.6,1,0,1,1,1
696,55,M,mobile,karadeniz,afternoon,5,22.2,1,0,0,0,0
697,24,M,mobile,guneydogu_anadolu,afternoon,9,134.36,0,0,0,0,0
698,63,F,tablet,marmara,afternoon,12,106.39,1,0,0,0,0
699,30,F,mobile,guneydogu_anadolu,night,8,209.02,0,0,1,0,1
700,57,F,mobile,guneydogu_anadolu,afternoon,3,191.63,1,1,0,0,0
701,59,M,tablet,dogu_anadolu,morning,13,89.37,1,0,0,1,0
702,26,M,desktop,akdeniz,evening,10,98.75,0,0,1,0,1
703,67,M,mobile,dogu_anadolu,afternoon,15,294.87,0,0,1,0,0
704,44,F,tablet,marmara,evening,9,103.69,0,0,1,0,0
705,19,M,desktop,karadeniz,night,12,40.7,1,0,0,0,0
706,22,M,desktop,marmara,afternoon,13,82.96,0,0,0,0,0
707,46,F,tablet,karadeniz,evening,5,151.8,0,0,0,0,0
708,54,F,mobile,ic_anadolu,evening,3,185.41,0,1,0,0,0
709,55,M,tablet,marmara,evening,7,94.66,1,1,0,0,1
710,36,F,desktop,dogu_anadolu,morning,4,67.29,1,1,0,0,0
711,25,M,desktop,akdeniz,afternoon,1,149.3,0,1,1,0,0
712,65,M,desktop,ic_anadolu,morning,5,153.89,0,0,0,1,0
713,62,M,mobile,marmara,evening,11,155.77,1,1,0,0,0
714,18,M,mobile,dogu_anadolu,afternoon,9,132.45,0,0,1,0,1
715,39,M,desktop,akdeniz,afternoon,15,153.81,0,0,0,1,0
716,69,M,desktop,ege,afternoon,12,185.47,0,0,0,0,0
717,34,F,mobile,akdeniz,afternoon,4,152.97,0,1,0,0,0
718,24,F,mobile,ic_anadolu,morning,15,80.96,1,0,0,0,0
719,42,F,desktop,ic_anadolu,afternoon,7,324.95,0,0,0,1,0
720,62,M,tablet,ege,evening,15,196.4,1,0,0,0,1
721,21,F,desktop,ege,evening,8,147.22,0,0,1,0,0
722,53,F,mobile,akdeniz,afternoon,10,159.64,1,0,1,1,0
723,23,F,tablet,dogu_anadolu,evening,11,176.68,0,1,1,0,0
724,48,M,mobile,ic_anadolu,afternoon,15,169.34,0,0,1,0,1
725,36,M,desktop,ege,evening,9,89.93,0,0,1,0,1
726,61,M,desktop,ege,afternoon,5,53.23,0,0,0,0,0
727,56,F,tablet,akdeniz,night,6,82.02,1,0,0,1,1
728,44,M,desktop,dogu_anadolu,afternoon,7,172.99,0,0,0,0,0
729,27,M,mobile,marmara,afternoon,11,59.13,0,1,0,0,1
730,43,M,tablet,ic_anadolu,evening,2,206.77,0,0,0,1,0
731,36,M,tablet,marmara,afternoon,9,187.15,1,0,0,0,1
732,56,F,mobile,marmara,evening,3,285.88,1,0,1,0,1
733,20,M,mobile,marmara,afternoon,15,311.08,0,1,1,0,0
734,62,F,tablet,dogu_anadolu,afternoon,6,219.66,0,1,0,0,0
735,30,F,desktop,dogu_anadolu,evening,6,96.87,0,0,1,0,0
736,67,M,desktop,marmara,afternoon,14,147.59,0,0,0,1,0
737,45,F,desktop,akdeniz,morning,7,164.38,1,1,0,0,0
738,37,F,desktop,marmara,evening,2,110.0,0,0,1,0,0
739,45,M,tablet,karadeniz,night,13,148.37,0,0,0,0,0
740,25,F,mobile,ic_anadolu,evening,6,88.31,0,1,1,0,1
741,58,M,tablet,marmara,evening,6,59.15,0,1,0,0,0
742,56,M,mobile,marmara,night,11,118.57,1,0,0,1,0
743,18,M,mobile,karadeniz,evening,15,126.29,0,0,1,0,1
744,20,M,mobile,ic_anadolu,night,8,149.73,0,1,0,0,0
745,30,M,desktop,marmara,afternoon,5,64.27,0,0,0,0,0
746,45,M,tablet,ic_anadolu,evening,7,156.02,1,1,1,0,0
747,66,M,mobile,karadeniz,morning,9,69.99,0,0,1,0,0
748,42,M,mobile,ic_anadolu,evening,7,365.42,0,0,0,0,0
749,50,M,desktop,ege,evening,7,142.26,0,1,0,0,0
750,55,M,tablet,ic_anadolu,afternoon,3,289.68,1,0,0,0,0
751,70,F,tablet,ic_anadolu,evening,7,358.68,1,1,0,1,0
752,23,F,mobile,ic_anadolu,evening,13,115.24,0,0,0,0,1
753,61,M,mobile,guneydogu_anadolu,night,8,83.96,0,0,1,0,0
754,62,F,mobile,marmara,morning,15,52.49,0,0,1,0,0
755,49,F,desktop,ic_anadolu,evening,12,84.38,0,0,0,0,1
756,62,M,desktop,marmara,morning,6,223.43,1,0,0,0,0
757,64,F,mobile,marmara,evening,2,91.4,1,0,1,1,0
758,38,F,desktop,ic_anadolu,afternoon,15,70.69,0,1,0,0,0
759,33,M,mobile,dogu_anadolu,morning,15,275.56,0,0,1,1,0
760,38,M,mobile,marmara,morning,3,224.96,0,0,0,1,1
761,28,F,desktop,guneydogu_anadolu,afternoon,7,44.18,1,0,0,0,0
762,54,M,desktop,ege,evening,1,307.34,0,0,0,0,0
763,53,M,desktop,ege,morning,9,327.78,1,0,0,0,0
764,52,F,desktop,marmara,evening,3,120.28,1,0,0,0,0
765,36,F,mobile,ic_anadolu,night,7,112.01,0,0,0,1,0
766,37,M,mobile,ic_anadolu,evening,3,242.16,0,0,1,0,0
767,35,M,tablet,ege,afternoon,12,45.87,0,1,0,1,0
768,64,M,desktop,akdeniz,afternoon,9,39.47,0,1,0,1,0
769,58,M,tablet,ic_anadolu,morning,10,178.14,0,0,0,1,0
770,66,M,desktop,ic_anadolu,morning,12,401.22,1,0,0,0,0
771,31,F,mobile,ege,night,9,89.13,1,0,0,0,1
772,32,M,mobile,dogu_anadolu,morning,1,182.55,0,0,0,0,0
773,48,F,mobile,ic_anadolu,night,5,182.6,0,0,0,0,0
774,18,M,mobile,marmara,morning,14,81.51,0,1,0,1,0
775,70,M,desktop,ege,morning,5,164.78,1,0,0,1,0
776,20,F,desktop,karadeniz,morning,7,213.68,0,0,1,0,0
777,33,M,tablet,marmara,evening,7,161.63,0,0,0,0,0
778,40,F,desktop,karadeniz,afternoon,5,52.45,0,0,1,1,0
779,28,F,desktop,ege,morning,12,59.66,1,0,1,0,0
780,29,M,desktop,akdeniz,evening,1,141.61,0,1,1,1,0
781,27,F,desktop,marmara,night,5,82.5,0,0,0,0,0
