,user_id,age,session_count,avg_purchase,reward_arm_0,reward_arm_1,reward_arm_2,reward_arm_3,reward_arm_4,gender_M,device_mobile,device_tablet,region_dogu_anadolu,region_ege,region_guneydogu_anadolu,region_ic_anadolu,region_karadeniz,region_marmara,time_of_day_evening,time_of_day_morning,time_of_day_night
297,298,65,15,201.36,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
298,299,69,5,149.91,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
299,300,66,6,332.61,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
300,301,19,14,262.79,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
301,302,18,9,93.78,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
302,303,65,3,87.89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
303,304,29,1,109.94,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
304,305,22,8,135.72,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
305,306,54,2,32.77,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0
306,307,49,2,97.19,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
307,308,26,10,306.13,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
308,309,58,13,22.62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
309,310,52,4,397.23,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
310,311,36,5,112.98,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
311,312,65,1,143.74,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
312,313,33,11,149.15,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
313,314,20,3,255.7,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
314,315,37,11,158.36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
315,316,41,9,119.63,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
316,317,50,6,43.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
317,318,41,5,265.8,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
318,319,69,14,155.68,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
319,320,28,12,106.38,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
320,321,66,9,222.98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
321,322,25,11,67.54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
322,323,53,6,256.56,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
323,324,55,5,188.63,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
324,325,57,9,147.02,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
325,326,37,8,117.44,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
326,327,52,3,138.7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
327,328,65,8,318.58,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
328,329,42,10,170.81,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
329,330,52,9,424.42,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0
330,331,42,13,123.15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
331,332,46,12,59.23,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
332,333,35,13,298.72,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
333,334,63,10,131.34,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
334,335,35,3,208.01,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
335,336,19,11,149.96,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
336,337,52,10,78.21,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
337,338,33,8,479.28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
338,339,58,12,136.43,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
339,340,53,7,53.93,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0
340,341,50,8,307.49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
341,342,21,1,89.25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
342,343,50,3,225.28,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
343,344,31,7,189.2,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
344,345,38,12,22.45,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
345,346,65,15,191.28,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
346,347,37,7,89.99,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
347,348,25,8,27.23,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
348,349,24,11,68.43,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
349,350,20,7,239.75,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
350,351,34,15,155.3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
351,352,50,14,31.65,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
352,353,65,13,113.95,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
353,354,29,12,41.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
354,355,68,12,124.77,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
355,356,39,13,146.66,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
356,357,39,4,316.51,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
357,358,63,7,500.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
358,359,47,9,61.67,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
359,360,55,1,128.26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
360,361,55,2,262.93,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
361,362,62,5,19.97,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
362,363,68,7,36.53,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
363,364,25,12,155.78,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0
364,365,44,7,184.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
365,366,44,8,66.79,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
366,367,51,10,163.67,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
367,368,38,6,122.33,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
368,369,47,6,43.86,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
369,370,50,7,42.04,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
370,371,45,5,145.82,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
371,372,64,13,119.38,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
372,373,50,11,74.11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
373,374,22,8,51.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
374,375,65,5,334.65,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
375,376,36,6,128.13,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
376,377,21,3,355.01,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
377,378,52,15,149.9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
378,379,66,14,73.23,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
379,380,34,5,75.85,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
380,381,61,15,132.55,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
381,382,45,14,500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
382,383,47,11,213.61,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
383,384,46,15,310.86,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
384,385,63,3,196.98,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
385,386,70,8,131.44,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
386,387,23,15,94.77,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
387,388,52,13,147.49,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
388,389,58,7,23.49,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
389,390,54,4,117.96,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
390,391,41,6,73.6,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
391,392,46,8,164.74,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
392,393,66,10,302.74,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
393,394,63,7,176.35,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
394,395,70,10,228.63,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
395,396,48,10,121.83,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0
396,397,52,2,91.68,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
397,398,50,8,229.46,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
398,399,69,8,147.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
399,400,38,11,190.86,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
400,401,49,2,113.75,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0
401,402,40,15,88.36,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
402,403,50,4,108.4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
403,404,20,2,131.74,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
404,405,35,5,265.07,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
405,406,42,4,230.16,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
406,407,59,7,159.18,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
407,408,48,14,173.04,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
408,409,20,6,173.01,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
409,410,57,15,347.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
410,411,63,7,90.93,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
411,412,41,4,283.43,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
412,413,67,4,40.15,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
413,414,49,6,115.86,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
414,415,64,13,87.22,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
415,416,39,5,161.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
416,417,40,11,348.97,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
417,418,19,2,135.13,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
418,419,44,12,130.16,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
419,420,59,7,68.8,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
420,421,19,2,163.29,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
421,422,43,14,117.29,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
422,423,34,11,51.74,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
423,424,57,7,93.86,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
424,425,50,13,124.61,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
425,426,26,3,106.64,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
426,427,60,6,27.86,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
427,428,65,7,246.97,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
428,429,56,14,256.88,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
429,430,46,9,251.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,431,59,13,63.08,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
431,432,43,3,42.04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
432,433,52,2,85.01,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
433,434,67,2,188.8,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
434,435,42,6,500.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
435,436,41,13,96.61,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
436,437,30,3,91.17,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
437,438,24,9,74.4,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
438,439,53,5,34.4,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0
439,440,62,14,143.29,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
440,441,37,13,261.48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
441,442,18,5,181.42,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
442,443,25,3,105.35,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
443,444,63,8,50.37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
444,445,33,15,79.33,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0
445,446,31,12,192.37,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
446,447,29,12,109.27,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
447,448,68,14,405.25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
448,449,40,5,166.22,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
449,450,32,5,181.11,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
450,451,45,7,99.49,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
451,452,51,2,161.28,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
452,453,19,3,100.12,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
453,454,49,10,143.64,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
454,455,40,10,210.37,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
455,456,39,14,57.87,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
456,457,68,8,165.75,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1
457,458,42,3,140.26,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
458,459,39,13,369.26,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
459,460,39,11,69.46,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
460,461,66,12,118.09,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
461,462,69,7,85.94,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
462,463,59,15,52.99,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
463,464,23,11,145.84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
464,465,32,13,27.21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
465,466,60,2,96.94,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
466,467,54,10,99.04,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
467,468,50,13,86.89,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
468,469,25,13,76.39,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0
469,470,70,8,38.39,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
470,471,61,9,105.76,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
471,472,61,9,251.15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
472,473,22,8,160.93,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
473,474,56,4,168.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
474,475,21,12,179.25,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
475,476,23,14,121.17,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
476,477,62,5,74.43,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
477,478,49,8,319.56,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
478,479,69,14,87.31,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
479,480,47,5,235.89,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
480,481,64,12,103.05,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
481,482,52,10,66.48,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
482,483,57,15,265.49,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
483,484,69,10,84.15,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
484,485,33,5,233.97,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
485,486,30,7,175.3,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
486,487,67,6,108.04,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
487,488,59,6,36.89,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0
488,489,47,12,155.9,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
489,490,36,13,139.61,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
490,491,34,11,185.13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
491,492,36,12,276.45,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
492,493,45,8,348.18,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
493,494,43,2,160.87,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
494,495,54,11,79.08,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
495,496,43,13,232.05,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
496,497,70,4,89.41,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
497,498,40,11,28.97,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0
498,499,26,3,105.41,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
499,500,29,10,91.51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
500,501,70,13,165.77,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
501,502,18,8,390.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
502,503,18,7,279.4,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
503,504,64,3,326.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
504,505,51,6,50.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
505,506,49,14,384.6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
506,507,65,15,147.9,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
507,508,42,4,192.34,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
508,509,57,14,68.79,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
509,510,62,11,270.23,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
510,511,70,7,112.41,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
511,512,18,9,81.91,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
512,513,33,5,92.25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
513,514,56,8,89.65,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
514,515,22,1,180.23,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
515,516,39,14,58.64,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0
516,517,46,10,69.63,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
517,518,20,7,103.65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
518,519,29,4,43.86,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
519,520,43,8,233.54,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0
520,521,33,12,201.71,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
521,522,68,12,93.2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
522,523,54,4,120.9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
523,524,39,15,188.31,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
524,525,46,8,88.28,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0
525,526,31,10,144.11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
526,527,45,6,154.85,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
527,528,22,7,275.32,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
528,529,64,8,234.14,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
529,530,66,4,170.84,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
530,531,47,14,134.94,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
531,532,63,11,57.17,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
532,533,69,2,264.63,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
533,534,22,5,160.19,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
534,535,29,7,376.72,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
535,536,33,6,209.24,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
536,537,43,6,151.27,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
537,538,43,5,114.78,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
538,539,65,8,52.72,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0
539,540,38,9,159.67,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
540,541,56,8,66.94,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
541,542,53,6,432.72,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
542,543,50,13,82.59,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0
543,544,47,11,104.37,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
544,545,54,8,142.72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
545,546,40,15,131.53,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
546,547,27,6,78.16,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0
547,548,22,5,122.86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
548,549,53,10,340.5,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
549,550,51,13,163.62,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
550,551,69,11,142.97,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
551,552,48,1,29.45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
552,553,27,6,155.24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
553,554,36,1,337.12,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
554,555,49,11,54.39,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
555,556,18,10,119.33,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0
556,557,22,10,112.91,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
557,558,62,10,315.18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
558,559,21,6,74.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
559,560,33,14,79.96,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
560,561,41,9,48.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
561,562,33,4,134.68,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
562,563,19,10,311.69,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
563,564,66,6,116.83,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
564,565,45,15,88.29,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
565,566,49,3,351.72,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
566,567,44,1,98.12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
567,568,37,1,148.32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
568,569,41,8,105.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
569,570,29,3,229.6,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
570,571,67,1,182.41,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
571,572,52,2,75.03,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
572,573,50,3,223.05,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
573,574,50,5,132.06,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
574,575,68,14,278.94,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
575,576,60,11,156.54,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
576,577,54,9,91.58,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
577,578,29,7,123.74,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
578,579,20,12,103.64,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
579,580,18,7,199.86,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
580,581,50,5,49.38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
581,582,57,14,122.95,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
582,583,27,6,43.99,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
583,584,60,1,157.71,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
584,585,61,6,216.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
585,586,46,13,98.81,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
586,587,30,13,117.93,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0
587,588,29,12,176.93,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
588,589,48,6,83.25,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
589,590,63,14,101.78,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
590,591,19,11,61.3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
591,592,68,6,103.57,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
592,593,67,10,314.78,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
593,594,52,9,282.81,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
594,595,40,12,85.92,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
595,596,34,10,121.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
596,597,43,5,219.86,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
597,598,25,9,115.96,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
